"","Date","Date_MY","Comments","Users","Posts","Total","Men..20.years.and.older","Women..20.years.and.older","X16.to.19.years.old","White","Black.or.African.American","Asian","Hispanic.or.Latino"
"1361","2017-05-04","2017-5",NA,2328,NA,62.8,71.5,58.5,35.1,62.8,62.6,63.9,66.2
"1362","2017-05-05","2017-5",NA,2328,NA,62.8,71.5,58.5,35.1,62.8,62.6,63.9,66.2
"1363","2017-05-06","2017-5",NA,2329,NA,62.8,71.5,58.5,35.1,62.8,62.6,63.9,66.2
"1364","2017-05-07","2017-5",NA,2330,NA,62.8,71.5,58.5,35.1,62.8,62.6,63.9,66.2
"1365","2017-05-08","2017-5",NA,2329,NA,62.8,71.5,58.5,35.1,62.8,62.6,63.9,66.2
"1366","2017-05-09","2017-5",NA,2332,NA,62.8,71.5,58.5,35.1,62.8,62.6,63.9,66.2
"1367","2017-05-10","2017-5",NA,2346,NA,62.8,71.5,58.5,35.1,62.8,62.6,63.9,66.2
"1368","2017-05-11","2017-5",NA,2359,NA,62.8,71.5,58.5,35.1,62.8,62.6,63.9,66.2
"1369","2017-05-12","2017-5",NA,2361,NA,62.8,71.5,58.5,35.1,62.8,62.6,63.9,66.2
"1370","2017-05-13","2017-5",NA,2362,NA,62.8,71.5,58.5,35.1,62.8,62.6,63.9,66.2
"1371","2017-05-14","2017-5",NA,2362,NA,62.8,71.5,58.5,35.1,62.8,62.6,63.9,66.2
